the_geom,points_id,location_name,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,aq30_id,pfaf_id,gid_1,aqid,gid_0,name_0,name_1,area_km2,bws_raw,bws_score,bws_cat,bws_label,bwd_raw,bwd_score,bwd_cat,bwd_label,cfr_raw,cfr_score,cfr_cat,cfr_label,drr_raw,drr_score,drr_cat,drr_label
0101000020E6100000E9F2E670AD795A40C58CF0F6206C3540,224,OUTLOOK INTERNATIONAL GROUP (VIETNAM) COMPANY LIMITED,21.422378,105.901211,Hong (Red River),Cau,,32722,436708,VNM.56_1,1626,VNM,Vietnam,ThÃ¡i NguyÃªn,3425.266439,0.349623807,2.805803426,2,Medium - High (20-40%),0.131451316,1.407256582,1,Low - Medium (5-25%),0.005959322,4.010633967,4,"Extremely High (more than 2 in 1,000)",0.637812675,3.189063374,3,Medium - High (0.6-0.8)
0101000020E6100000A01518B2BA755A40E674594C6C963540,184,TNG Investment and Trading JSC - Dai Tu Garment Branch,21.58759,105.83952,Hong (Red River),Cau,,32722,436708,VNM.56_1,1626,VNM,Vietnam,ThÃ¡i NguyÃªn,3425.266439,0.349623807,2.805803426,2,Medium - High (20-40%),0.131451316,1.407256582,1,Low - Medium (5-25%),0.005959322,4.010633967,4,"Extremely High (more than 2 in 1,000)",0.637812675,3.189063374,3,Medium - High (0.6-0.8)
0101000020E6100000DAA84E07B27A5A4090DD054A0A9C3540,164,TNG INVESTMENT AND TRADING JSC - DONG HY GARMENT,21.609532,105.917116,Hong (Red River),Cau,,32722,436708,VNM.56_1,1626,VNM,Vietnam,ThÃ¡i NguyÃªn,3425.266439,0.349623807,2.805803426,2,Medium - High (20-40%),0.131451316,1.407256582,1,Low - Medium (5-25%),0.005959322,4.010633967,4,"Extremely High (more than 2 in 1,000)",0.637812675,3.189063374,3,Medium - High (0.6-0.8)
0101000020E6100000B18A37328F6C5A408D5DA27A6B503540,310,VIET NAM ARGENT OPTICAL LIMITED COMPANY,21.31414,105.69624,Hong (Red River),Cau,,32726,436708,VNM.62_1,1882,VNM,Vietnam,VÄ©nh PhÃºc,253.2136428,0.349623807,2.805803426,2,Medium - High (20-40%),0.131451316,1.407256582,1,Low - Medium (5-25%),0.005959322,4.010633967,4,"Extremely High (more than 2 in 1,000)",0.637812675,3.189063374,3,Medium - High (0.6-0.8)
0101000020E6100000CFF753E3A5835A40EDF5EE8FF7A23440,191,HUNG LONG GARMENT AND SERVICE JOINT STOCK COMPANY,20.63659,106.057,Hong (Red River),Delta,,32740,436810,VNM.31_1,1882,VNM,Vietnam,HÆ°ng YÃªn,339.7583455,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.014744911,4.035185706,4,"Extremely High (more than 2 in 1,000)",0.663175323,3.315876613,3,Medium - High (0.6-0.8)
0101000020E610000017D9CEF7538B5A4002BC0512146F3440,219,"TMVN MANUFACTURING CO.,LTD.",20.4339,106.177,Hong (Red River),Delta,,32742,436810,VNM.40_1,1882,VNM,Vietnam,Nam Äá»‹nh,331.4865821,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.014744911,4.035185706,4,"Extremely High (more than 2 in 1,000)",0.663175323,3.315876613,3,Medium - High (0.6-0.8)
0101000020E610000082AD122C0E8B5A403563D17476723440,217,"Song Hong Garment JSC - Nghia Hung Branch: Factory 15,16,17,18",20.44712,106.17274,Hong (Red River),Delta,,32742,436810,VNM.40_1,1882,VNM,Vietnam,Nam Äá»‹nh,331.4865821,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.014744911,4.035185706,4,"Extremely High (more than 2 in 1,000)",0.663175323,3.315876613,3,Medium - High (0.6-0.8)
0101000020E6100000D8614CFA7B905A40D68BA19C686F3440,271,Maxport Limited (Viet Nam) - Thai Binh Branch,20.43519,106.257567,Hong (Red River),Delta,,32745,436810,VNM.55_1,1882,VNM,Vietnam,ThÃ¡i BÃ¬nh,421.9040855,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.014744911,4.035185706,4,"Extremely High (more than 2 in 1,000)",0.663175323,3.315876613,3,Medium - High (0.6-0.8)
0101000020E61000002D95B7239C735A40624D6551D8FD3440,290,Ha Noi Garment No. 40 Joint Stock Company,20.991582,105.806405,Hong (Red River),Delta,,32869,436900,VNM.27_1,1882,VNM,Vietnam,HÃ  Ná»™i,1831.368472,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.016547285,4.040222523,4,"Extremely High (more than 2 in 1,000)",0.693939412,3.469697061,3,Medium - High (0.6-0.8)
0101000020E6100000F437A11001795A40DB334B02D49C3440,186,SEYANG CORPORATION VIETNAM,20.61261,105.89069,Hong (Red River),Delta,,32870,436900,VNM.28_1,1882,VNM,Vietnam,HÃ  Nam,597.8483465,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.016547285,4.040222523,4,"Extremely High (more than 2 in 1,000)",0.693939412,3.469697061,3,Medium - High (0.6-0.8)
0101000020E6100000779FE3A3C5875A40A67D737FF5403440,262,"Vietnam Golden Victory Co., Ltd.",20.253746,106.121438,Hong (Red River),Delta,,32873,436900,VNM.40_1,1882,VNM,Vietnam,Nam Äá»‹nh,1220.537829,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.016547285,4.040222523,4,"Extremely High (more than 2 in 1,000)",0.693939412,3.469697061,3,Medium - High (0.6-0.8)
0101000020E6100000FD9FC37C798B5A4032772D211F343440,254,Song Hong - Nghia Hung Garment Joint Stock Company,20.2036,106.17929,Hong (Red River),Delta,,32873,436900,VNM.40_1,1882,VNM,Vietnam,Nam Äá»‹nh,1220.537829,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.016547285,4.040222523,4,"Extremely High (more than 2 in 1,000)",0.693939412,3.469697061,3,Medium - High (0.6-0.8)
0101000020E610000014200A664C925A405BEB8B84B6303440,247,"Song Hong Garment JSC - Song Hong 7 Branch: Factory 11,12,13,14",20.190285,106.285913,Hong (Red River),Delta,,32873,436900,VNM.40_1,1882,VNM,Vietnam,Nam Äá»‹nh,1220.537829,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.016547285,4.040222523,4,"Extremely High (more than 2 in 1,000)",0.693939412,3.469697061,3,Medium - High (0.6-0.8)
0101000020E6100000647616BD53785A400F0BB5A679273440,183,ADORA FOOTWEAR LIMITED,20.1542,105.880111,Hong (Red River),Delta,,32875,436900,VNM.42_1,1626,VNM,Vietnam,Ninh BÃ¬nh,624.495102,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.016547285,4.040222523,4,"Extremely High (more than 2 in 1,000)",0.693939412,3.469697061,3,Medium - High (0.6-0.8)
0101000020E6100000D76839D043765A40D10836AE7F1B3440,281,"SAB Industrial (Vietnam) Co.,Ltd.",20.107417,105.847889,"Viet Nam, Coast",Song Ma,,32880,436900,VNM.57_1,1626,VNM,Vietnam,Thanh HÃ³a,213.3540713,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.016547285,4.040222523,4,"Extremely High (more than 2 in 1,000)",0.693939412,3.469697061,3,Medium - High (0.6-0.8)
0101000020E61000009CA223B9FC755A406F8104C58F193440,222,LEADING STAR THANH HOA GARMENT COMPANY LIMITED,20.09985,105.84355,"Viet Nam, Coast",Song Ma,,32880,436900,VNM.57_1,1626,VNM,Vietnam,Thanh HÃ³a,213.3540713,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.016547285,4.040222523,4,"Extremely High (more than 2 in 1,000)",0.693939412,3.469697061,3,Medium - High (0.6-0.8)
0101000020E6100000ED0E290648155E401A4E999B6FB83640,435,SAN FANG (TR1) (TAIWAN),22.720453,120.332521,Taiwan,Tsengwen River,,32888,437001,TWN.2_1,1800,TWN,Taiwan,Kaohsiung,940.1072323,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000E8667FA0DC5D5E403BE0BA6246143940,422,Dah Jeng Embroidery,25.079199,121.466591,Taiwan,Tamsui River,,32890,437001,TWN.3_1,1794,TWN,Taiwan,New Taipei,697.895475,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000AAD381ACA75A5E40A4AB74779D293940,420,CHI YANG RIBBON,25.162559,121.416484,Taiwan,Tamsui River,,32890,437001,TWN.3_1,1794,TWN,Taiwan,New Taipei,697.895475,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E610000076172829B02D5E40376E313F373C3840,441,"Chang Wong Industrial Co., Ltd.",24.235218,120.713877,Taiwan,Taan/Tachia River,,32895,437001,TWN.4_1,1800,TWN,Taiwan,Taichung,978.2139078,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E610000084471B47AC295E40587380608E363840,437,"TIONG LIONG-Tiong Liong Industrial Co., Ltd. (Lamination)",24.21311,120.65114,Taiwan,Taan/Tachia River,,32895,437001,TWN.4_1,1800,TWN,Taiwan,Taichung,978.2139078,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000A01A2FDD242E5E402F6EA301BC253840,430,"CHUAN CHENG HAT CO., LTD.",24.1474,120.721,Taiwan,Taan/Tachia River,,32895,437001,TWN.4_1,1800,TWN,Taiwan,Taichung,978.2139078,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E61000003A234A7B832D5E40EE5A423EE8193840,429,"ACE Accessories Co., Ltd.",24.1012,120.71115,Taiwan,Taan/Tachia River,,32895,437001,TWN.4_1,1800,TWN,Taiwan,Taichung,978.2139078,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E61000007D3F355EBA295E40F46C567DAE663840,424,"Taichung Shuihing Label Weaving Co., Ltd.",24.4011,120.652,Taiwan,Taan/Tachia River,,32895,437001,TWN.4_1,1800,TWN,Taiwan,Taichung,978.2139078,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E610000094FB1D8A022F5E40EF1B5F7B66413840,419,"YieChang Industrial Co., Ltd.",24.25547,120.73453,Taiwan,Taan/Tachia River,,32895,437001,TWN.4_1,1800,TWN,Taiwan,Taichung,978.2139078,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000CB0EF10F5B235E40B98D06F016243840,418,SHAN BEEN JEOU INDUSTRIAL CO LTD (TAIWAN),24.140975,120.552433,Taiwan,Taan/Tachia River,,32895,437001,TWN.4_1,1800,TWN,Taiwan,Taichung,978.2139078,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000BF7D1D3867085E40AE9AE7887C1F3740,444,YICHANE CO.LTD,23.122994,120.1313,Taiwan,Tsengwen River,,32898,437001,TWN.5_1,1800,TWN,Taiwan,Tainan,1339.635103,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E61000008B6CE7FBA9115E40D578E92631F83640,443,JUNMAY LABEL (TAIWAN),22.9695,120.276,Taiwan,Tsengwen River,,32898,437001,TWN.5_1,1800,TWN,Taiwan,Tainan,1339.635103,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000728A8EE4F2155E409335EA211A1D3740,436,EVEREST TEXTILE CO LTD,23.11368,120.34295,Taiwan,Tsengwen River,,32898,437001,TWN.5_1,1800,TWN,Taiwan,Tainan,1339.635103,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E610000082A8FB00A4065E40B9C7D2872E083740,431,Wan Way,23.03196,120.10376,Taiwan,Tsengwen River,,32898,437001,TWN.5_1,1800,TWN,Taiwan,Tainan,1339.635103,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000448B6CE7FB4F5E404DBED9E6C6FC3840,447,YKK Taiwan Chung Li 3rd Factory,24.98741,121.24975,Taiwan,Taan/Tachia River,,32902,437001,TWN.7_1,1794,TWN,Taiwan,Taiwan,374.0807201,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E61000008195438B6C575E4044FAEDEBC0093940,427,STANWELL-EXPAN CO. LTD,25.0381,121.366,Taiwan,Taan/Tachia River,,32902,437001,TWN.7_1,1794,TWN,Taiwan,Taiwan,374.0807201,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000CBDB114E0B505E40AEF02E17F1FD3840,423,YKK Taiwan Chung Li 2nd Factory,24.99196,121.25069,Taiwan,Taan/Tachia River,,32902,437001,TWN.7_1,1794,TWN,Taiwan,Taiwan,374.0807201,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E61000005DC0CB0C1B4B5E404F0647C9AB133940,421,"ECLAT TEXTILE CO., LTD. - DA YUAN FACTORY",25.07684,121.173526,Taiwan,Taan/Tachia River,,32902,437001,TWN.7_1,1794,TWN,Taiwan,Taiwan,374.0807201,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E610000001C11C3D7E255E40C30DF8FC30BA3740,432,"FORMOSA TAFFETA CO., LTD.",23.72731,120.58583,Taiwan,Choshui River,,32903,437001,TWN.7_1,1797,TWN,Taiwan,Taiwan,19635.77378,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E610000089C6246DF4205E40C2AB4088BFB53740,446,"LI CHENG ENTERPRISE CO.,LTD",23.7099538,120.5149186,Taiwan,Choshui River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000B6D617096D1F5E40C156091687033840,445,ECI ELASTIC CO LTD,24.01378,120.49103,Taiwan,Taan/Tachia River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000C18EFF02411E5E40F243A51133EB3740,442,"Chun Yu Ribbon ENT Co., Ltd.",23.918748,120.472718,Taiwan,Choshui River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E61000002CBCCB457C235E401EF98381E7EE3740,440,PONY LEATHER CORPORATION (TAIWAN),23.93322,120.55446,Taiwan,Taan/Tachia River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E61000005C1B2AC6F9255E40300DC347C4DC3740,439,Pou Chen Corporation,23.86237,120.59337,Taiwan,Taan/Tachia River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E61000006EDDCD531D505E408A01124DA0E83840,438,"Cheng Horng Industrial Co., Ltd.",24.908696,121.25179,Taiwan,Taan/Tachia River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000E8BCC62E511F5E40B4CA4C69FD213840,434,PAIHO (TAIWAN)- Knitting,24.132773,120.48933,Taiwan,Taan/Tachia River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000EDF0D7648D205E4062F3716DA8B83740,433,"Feng Tay Enterprises Co., Ltd",23.72132,120.50863,Taiwan,Choshui River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000A3073E06AB165E409490FE4DDEB43740,428,GOLD LONG JOHN (TR1) (TAIWAN),23.7065171,120.3541885,Taiwan,Choshui River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000D7DD3CD521475E4049F4328AE50E3940,426,FAR EASTERN,25.05819,121.11144,Taiwan,Taan/Tachia River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E610000049D576137C205E40FE65F7E4610D3840,425,"Yuan Ling Knitting Industrial CO., LTD.",24.052275,120.507573,Taiwan,Taan/Tachia River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000D65757056A245E40DC2BF3565DFB3740,417,FORMOSA TING SHO ENT CO LTD (TAIWAN),23.981893,120.568971,Taiwan,Taan/Tachia River,,32904,437001,TWN.7_1,1800,TWN,Taiwan,Taiwan,5843.43397,0.128622808,1.363146487,1,Low - Medium (10-20%),0.046126176,0.922523529,0,Low (<5%),0.000189438,2.413248717,2,"Medium - High (7 in 100,000 to 3 in 10,000)",,,,
0101000020E6100000643F8BA548735A4062F3716DA8D83340,279,Rollsport Vietnam Footwear Limited,19.84632,105.801309,"Viet Nam, Coast",Song Ma,,32946,441020,VNM.57_1,1882,VNM,Vietnam,Thanh HÃ³a,2084.855437,0.27842992,2.47731425,2,Medium - High (20-40%),0.082617311,1.163086554,1,Low - Medium (5-25%),0.001508328,3.640691446,3,"High (3 in 10,000 to 2 in 1,000)",0.402897964,2.014489819,2,Medium (0.4-0.6)
0101000020E61000003315E29178615A40C37DE4D6A4EB3340,272,Tho Xuan Corporation Company Limited,19.920484,105.522984,"Viet Nam, Coast",Nam Sam,,32946,441020,VNM.57_1,1882,VNM,Vietnam,Thanh HÃ³a,2084.855437,0.27842992,2.47731425,2,Medium - High (20-40%),0.082617311,1.163086554,1,Low - Medium (5-25%),0.001508328,3.640691446,3,"High (3 in 10,000 to 2 in 1,000)",0.402897964,2.014489819,2,Medium (0.4-0.6)
0101000020E61000009F1D705D31615A4015376E313FEB3340,268,ROLLSPORT VIETNAM FOOTWEAR LIMTED,19.918933,105.518638,"Viet Nam, Coast",Nam Sam,,32946,441020,VNM.57_1,1882,VNM,Vietnam,Thanh HÃ³a,2084.855437,0.27842992,2.47731425,2,Medium - High (20-40%),0.082617311,1.163086554,1,Low - Medium (5-25%),0.001508328,3.640691446,3,"High (3 in 10,000 to 2 in 1,000)",0.402897964,2.014489819,2,Medium (0.4-0.6)
0101000020E610000072158BDF14675A4000A8E2C62DFE3340,185,WEILINA VIET NAM FOOTWEAR COMPANY LIMITED,19.992886,105.610649,"Viet Nam, Coast",Song Ma,,32946,441020,VNM.57_1,1882,VNM,Vietnam,Thanh HÃ³a,2084.855437,0.27842992,2.47731425,2,Medium - High (20-40%),0.082617311,1.163086554,1,Low - Medium (5-25%),0.001508328,3.640691446,3,"High (3 in 10,000 to 2 in 1,000)",0.402897964,2.014489819,2,Medium (0.4-0.6)
0101000020E610000069E1B20A9B715A40F19D98F562703340,260,"Annora Vietnam  Footwear Co.,Ltd",19.43901,105.775088,"Viet Nam, Coast",Song Ca Coast,,32955,441030,VNM.57_1,1882,VNM,Vietnam,Thanh HÃ³a,1576.138669,1.105181856,4.466211878,4,Extremely High (>80%),0.340366982,2.361467929,2,Medium - High (25-50%),0.002519897,4.001022334,4,"Extremely High (more than 2 in 1,000)",0.548680502,2.743402508,2,Medium (0.4-0.6)
0101000020E610000033E197FA796D5A40273108AC1C823240,274,Haivina Hong Linh Co. Ltd,18.50825,105.71057,"Viet Nam, Coast",Delta,,32965,441040,VNM.29_1,1882,VNM,Vietnam,HÃ  TÄ©nh,566.9619912,0.284683494,2.509358846,2,Medium - High (20-40%),0.097578876,1.23789438,1,Low - Medium (5-25%),0.003000881,4.002366466,4,"Extremely High (more than 2 in 1,000)",0.456556385,2.282781927,2,Medium (0.4-0.6)
0101000020E6100000560F98874CD85A401BDA006C40943040,163,BLAO SPORT COMPANY LIMITED,16.579108,107.379671,"Viet Nam, Coast",Vietnam Coast 2,,33007,441053,VNM.54_1,1882,VNM,Vietnam,Thá»«a ThiÃªn Huáº¿,1844.980905,0.186240716,1.897168508,1,Low - Medium (10-20%),0.057293906,1.036469531,1,Low - Medium (5-25%),0.00298059,4.002309761,4,"Extremely High (more than 2 in 1,000)",0.565285351,2.826426755,2,Medium (0.4-0.6)
0101000020E6100000CF31207BBD155B405B99F04BFD8C2F40,188,Germton Industrial Company Ltd.,15.77537,108.33969,"Viet Nam, Coast",Buong,,33014,441054,VNM.47_1,1882,VNM,Vietnam,Quáº£ng Nam,298.957536,0.089802418,0.844826194,0,Low (<10%),0.023810238,0.47620477,0,Low (<5%),0,0,0,"Low (0 to 9 in 1,000,000)",0.426052581,2.130262904,2,Medium (0.4-0.6)
0101000020E610000071C971A774105B40E8C1DD59BB9D2F40,162,"Hi-Tech Viet Nam Apparel Co.,Ltd.",15.80807,108.25712,"Viet Nam, Coast",Buong,,33014,441054,VNM.47_1,1882,VNM,Vietnam,Quáº£ng Nam,298.957536,0.089802418,0.844826194,0,Low (<10%),0.023810238,0.47620477,0,Low (<5%),0,0,0,"Low (0 to 9 in 1,000,000)",0.426052581,2.130262904,2,Medium (0.4-0.6)
0101000020E6100000202922C32A1E5B40C5724BAB21412F40,189,Fashion Garments Company Limited,15.62721,108.47136,"Viet Nam, Coast",Buong,,33020,441055,VNM.47_1,1882,VNM,Vietnam,Quáº£ng Nam,908.0661029,0.426132845,3.091303255,3,High (40-80%),0.132667607,1.413338034,1,Low - Medium (5-25%),0.000127895,2.197614649,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.463149057,2.315745285,2,Medium (0.4-0.6)
0101000020E6100000EB07D04AB5185B400DD242B8B8742F40,180,SAMBU FINE CHEMICAL CO LTD (VIETNAM),15.7279718,108.3860652,"Viet Nam, Coast",Buong,,33020,441055,VNM.47_1,1882,VNM,Vietnam,Quáº£ng Nam,908.0661029,0.426132845,3.091303255,3,High (40-80%),0.132667607,1.413338034,1,Low - Medium (5-25%),0.000127895,2.197614649,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.463149057,2.315745285,2,Medium (0.4-0.6)
0101000020E6100000EB538EC9E21A5B40BA8784EFFD152F40,168,Germton Development Company Limited,15.542953,108.420092,"Viet Nam, Coast",Buong,,33020,441055,VNM.47_1,1882,VNM,Vietnam,Quáº£ng Nam,908.0661029,0.426132845,3.091303255,3,High (40-80%),0.132667607,1.413338034,1,Low - Medium (5-25%),0.000127895,2.197614649,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.463149057,2.315745285,2,Medium (0.4-0.6)
0101000020E61000009B559FABAD445B406744696FF0052C40,230,"Delta Galil Vietnam Co., Ltd",14.0116,109.0731,"Viet Nam, Coast",Song Ha Giao,,33045,441057,VNM.8_1,1882,VNM,Vietnam,BÃ¬nh Äá»‹nh,2226.101007,0.282163588,2.496531825,2,Medium - High (20-40%),0.082063315,1.160316577,1,Low - Medium (5-25%),0.000144116,2.254449742,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.520809827,2.604049134,2,Medium (0.4-0.6)
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,313,PROMAX TEXTILE (VIETNAM) CO. LTD,14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,33049,441058,VNM.21_1,1626,VNM,Vietnam,Gia Lai,7153.915318,0.101357262,1.019449456,1,Low - Medium (10-20%),0.031026226,0.620524519,0,Low (<5%),0.0000371,1.444160201,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",0.477564992,2.387824962,2,Medium (0.4-0.6)
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,307,DONGJIN TEXTILE VINA,14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,33049,441058,VNM.21_1,1626,VNM,Vietnam,Gia Lai,7153.915318,0.101357262,1.019449456,1,Low - Medium (10-20%),0.031026226,0.620524519,0,Low (<5%),0.0000371,1.444160201,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",0.477564992,2.387824962,2,Medium (0.4-0.6)
